4bdd3d0c-5e6d-4433-92d5-29211789e5cb,/ownership-of-copyright-works,2014-08-19 11:01:00 +0100
04275906-697b-45a9-a917-94c9eb848263,/living-in-uganda,2015-03-11 12:14:00 +0000
b2e9eff8-d177-41eb-b132-6fa7ee0d8f96,/pension-administrators-register-as-an-administrator,2014-09-16 13:01:00 +0100
c9cddda9-9ca5-4e15-907f-01900ecdc97f,/weed-control-for-farmers,2012-09-11 14:37:14 +0100
1d8f60b6-43da-405f-97ae-2b790ea8e7b7,/residues-surveillance,2014-12-17 09:52:00 +0000
bca065ef-33ef-49aa-a9f2-136eb102a1b6,/sdlt-shared-ownership-property,2013-03-13 00:00:00 +0000
ce45a4d2-a160-4153-8151-b3eff6938f84,/gambling-tax-for-agents-online-service,2015-07-31 14:10:00 +0100
49eb33e0-3303-44ba-a0e8-f8eb78ab2520,/voluntary-aided-schools-capital-funding,2014-03-11 15:52:00 +0000
06caa32b-d296-4867-94ef-7153f331a42f,/exemption-from-authorisation-for-medicines-for-small-pet-animals,2015-06-01 00:00:00 +0100
05565264-fbd2-4bbf-a15b-f8e44dd79596,/sources-of-uk-flu-data-influenza-surveillance-in-the-uk,2014-01-07 00:00:00 +0000
07b3d98a-38b0-46a7-9a7b-d491b3606758,/ofsted-achieving-success-video-suite,2015-08-07 09:30:00 +0100
07b3d98a-38b0-46a7-9a7b-d491b3606758,/ofsted-achieving-success-video-suite,2015-08-07 09:30:00 +0100
082e3f5b-549d-4166-b0ce-4a3f3f970aff,/information-for-service-leavers,2012-12-12 18:52:00 +0000
09629a3d-bd08-4f96-b0ac-6235b73eca2c,/oil-and-gas-onshore-exploration-and-production,2013-01-22 11:49:00 +0000
0a6b96b2-ec19-4ea8-a98a-da644eb1938d,/funding-for-what-works-to-prevent-violence-against-women-and-girls,2014-04-04 14:26:00 +0100
0a6b96b2-ec19-4ea8-a98a-da644eb1938d,/funding-for-what-works-to-prevent-violence-against-women-and-girls,2014-04-04 14:26:00 +0100
